symbol Prdm16s-Bulk_1 Ctrl-Bulk_1 L-MEP_1 Ctrl-MEP_1 Prdm16s-Bulk_2 Ctrl-Bulk_2 L-MEP_2 Ctrl-MEP_2 Prdm16s-Bulk_3 Ctrl-Bulk_3 L-MEP_3 Ctrl-MEP_3
Nckipsd 3.6266180487 4.7592841265 1.7210473949 2.3941362157 2.5821750109 5.681890665399999 1.5773504656 2.8587638444 5.3437046739 4.2931595701 5.833657344700001 3.066538917
Ncl 60.784652005699996 105.0124632744 75.319864605 232.71961946169998 50.7100143989 111.55104722809999 89.1147329833 173.6136125016 47.3919064638 98.5950655999 62.8582407599 176.3269161956
Ncln 38.7047723181 42.2345179166 22.7091956492 57.4288123371 41.5074094427 45.688136570699996 13.174325819100002 54.0065595514 53.351951807700004 54.974788948000004 105.84065916680001 39.9829997966
Ncmap 0.6404377184000001 0.06225624849999999 0.2087572809 0.09982524029999999 0.0 0.0 0.0 0.0 0.0 0.0590536551 0.0 0.0649455528
Ncoa1 3.8023933904000002 2.2870639266999997 4.5370264767 1.3078859052 1.5489040956 3.2115602786 3.9892378116000002 1.5742558906 1.8457428605000001 3.1099969503 0.5998780573 1.5850112241999998
Ncoa2 2.2590135140000003 2.4848485721999998 2.4192273767 3.0536417989999998 3.2519994965 2.2669516019 4.3828356074 1.3297997132 4.8936889612 2.18411369 5.2777923018 1.7314610927
Ncoa3 19.9790886008 12.820529868 26.7716867798 1.8247698683000002 17.5898029183 16.9210450467 21.2827144934 3.9113061404000002 33.2879675595 15.5006552449 10.4488386565 3.1534511061000003
Ncoa4 5.1106716094 4.1837891655 2.6344641106999998 1.9203800247999998 3.9767219492000003 2.8846357544 2.8596282862 0.962336005 4.8674582319 2.8779678374 6.388779996799999 0.7329724417
Ncoa5 8.2483996952 6.1792792057 8.9256772286 6.6516659622 5.3805728083 8.5725761729 5.7642080888 10.373054680700001 6.6999580630999995 9.632377162200001 11.3454187855 7.3928534933000005
Ncoa6 3.4479247554000003 3.6604972379 4.0800873482 4.1031812033 3.0479925859 3.1433202661 3.1121993169 2.7744756755 1.5675928231 3.2632188865 3.8138033210000004 3.1114689425
Ncoa7 3.5069592951999997 4.8404654073 3.3612269148 3.5598913761 3.8230117076 4.6258800154 2.8206774851999996 1.454701817 0.13430773529999998 4.139546087 4.7652188926 3.0019041531
Ncor1 13.248493848699999 11.086894331099998 12.251349185799999 10.5874477375 13.152153381500002 12.5339761191 16.91067413 9.962295690700001 14.5094540721 11.3856982382 15.1788850273 11.3029591398
Ncor2 1.9404981313999998 1.0679101184 1.4782730336 1.0976591956 1.7047740653 1.3911857103999998 0.87563508 1.0863610219 1.1578944356 1.168816796 4.792891363 0.7426939953
Ncr1 0.0 2.7826117531 0.0 0.0 0.0 3.4361584426999996 0.0 0.3493571315 0.0 1.0722839976 13.0461791526 0.27213873510000003
Ncs1 11.683742584500001 7.1685871558 17.5831058174 5.374754219600001 10.5606798308 8.9927715378 11.3406104876 5.3334322925999995 16.4898444028 14.0718493617 6.224013598200001 7.166657246000001
Ncstn 70.7153158645 45.919794611499995 48.1594053297 42.7567937696 62.2977985116 40.095679201399996 30.555668398 35.5218499843 64.1721124586 46.5385411477 66.2666694728 29.6521603162
Nctc1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Ndc1 25.5503821127 44.499103714899995 18.093956283 66.6428227592 32.0052874143 29.8910721675 27.073061384099997 38.8992077812 26.470550451799998 39.1527108489 33.1472214883 35.79215972
Ndc80 20.097988936500002 31.516143907600004 20.0750713604 32.535431453600005 13.0472575375 23.747786783899997 27.7944658829 14.0552357996 7.9863293946 24.2390972512 39.5554303552 20.373930378599997
Nde1 40.9654259267 51.2315193986 51.313180643500004 42.8111726681 55.3506892377 46.4685943758 58.129530475100005 38.229962450900004 50.8603679482 46.1715290177 52.1035163253 33.8521013506
Ndel1 30.1151518358 33.1843418704 33.0315932743 28.0712471286 23.7990463504 31.642988455999998 21.4064931653 24.1885788889 39.2090904994 33.6666327802 34.8463798721 24.7594623671
Ndfip1 211.2645078835 222.99541410400002 136.07179127959998 159.6487565969 245.2903244254 161.44490461 175.3171430662 153.42600692 134.570427609 227.6541410292 115.9660369121 184.3487949729
Ndfip2 9.4945510442 6.7269794759 6.9953685987 2.6201841591 6.217149564800001 6.8745132154999995 8.7838086846 2.7628131093 5.3024069766 4.9600746611 6.8100860603 2.1308402074
Ndn 0.0 0.8922138684 0.1631872482 0.0 0.0 0.2616439759 0.0 0.0 0.0714552132 0.3077514525 0.0 0.0
Ndnf 0.0 0.0 0.0383464484 0.0 0.0 0.1383350355 0.1306055068 0.0 0.0 0.0 0.0 0.0
Ndor1 5.9017450943 9.6881640808 7.7632003308 15.7793720062 4.9927938255 9.8949315023 6.0617632829999994 14.1082634305 14.550926914100001 9.7164195764 10.4120625492 9.817077669
Ndp 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Ndrg1 9.686647656 12.200777631900001 12.0525346718 2.8598305412 5.5009221209 9.34453869 11.2719244448 2.761249062 7.2056532967999996 9.2024811561 15.3393317828 1.8961368713999998
Ndrg2 52.6536597633 8.9399626561 23.648860971199998 9.7556611036 46.3821839579 10.664175417300001 8.5084310721 12.9077499283 35.9879195765 7.1845054552 18.628758363499998 6.670784446799999
Ndrg3 5.21855277 5.702767053 9.1856219862 8.0691626402 5.7530302881 5.9813918646 13.3516370876 7.688292209 6.1154341984 5.361106363 5.3050052532 6.4979877601
Ndrg4 0.0 0.23597037989999997 0.3692520856 0.06306140730000001 0.2720573525 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Ndst1 4.9008548864999995 2.8652139419 2.6029150241 0.7657080665 3.7953858421 2.4253483394 2.1722450594 0.9592742479999999 7.608245332 3.3731824134 7.1136980913 0.5935570185
Ndst2 4.4661802089 4.7642522385 6.5510887995000004 8.6560134285 3.0823185838 7.1313888335 8.3613464971 9.054045648999999 13.3764634668 7.8028817213999995 6.8564511202 9.618308368400001
Ndst3 0.0 0.0 0.0 0.18390209989999998 0.0 0.0 0.0 0.1151956968 0.0 0.1305492415 0.0 0.2871487852
Ndst4 0.0 0.0 0.0 0.0 0.0 0.0150955481 0.0 0.0 0.0 0.0 0.0 0.0
Ndufa1 423.17864064910003 150.4825712024 342.834672179 133.712568348 351.3761426467 351.8004928946 388.89328849019995 510.45470451089994 217.9979704975 274.1459926836 149.4268254532 423.3440947121
Ndufa10 193.7045992518 211.0046551933 195.7340382253 394.54885858349996 173.9310585039 291.0198423017 207.5619444275 472.5943767052 103.92123510180001 271.9099903365 128.7892044553 435.2704127548
Ndufa11 47.02397441390001 21.733775561399998 46.6363519579 21.4724091842 34.925913549499995 44.6924710559 45.1924752507 65.4882548679 32.1774927278 36.5920102972 20.7124906134 47.855269245900004
Ndufa12 260.29169773 178.3122163854 261.2578392569 192.5244531134 204.7558919069 311.46803138990003 315.1471302852 549.9977272289 201.8781724595 268.3135975898 104.4547023657 457.9401224106
Ndufa13 185.29519409990002 73.76483198220001 179.3990542035 63.7811353671 132.7602850629 153.9059414579 147.2329158858 189.8542031992 139.5079797717 130.7873449658 64.34304530029999 144.95472991309998
Ndufa2 389.2723008473 220.0002417308 442.77127990339994 208.8387969661 258.517753998 453.1423753642 400.5885244312 655.5320966423001 236.1410817647 367.77998364949997 230.8364644638 479.6603425646
Ndufa3 510.9463499394 194.5386465436 567.1503451776999 173.5019882507 326.4805159731 539.0394439564 558.1179719085 606.9955032017 281.57919772729997 433.4844547851 326.2167814855 457.1202966354
Ndufa4 936.7429977039 676.914847701 861.5667564925 513.2429512325 807.7366205964 1118.3478508819 1017.6042057675 1435.2400448332999 572.1189452764 957.3303247626 473.01238302980005 1241.9482613971002
Ndufa4l2 0.0 0.0 0.0931611849 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Ndufa5 195.5671302193 113.25507591350001 180.2667237069 135.81006534850002 141.2229472839 249.89433320740002 238.9290979432 459.89601046660005 120.5418323203 190.6518851968 27.347253940599998 376.7532769892
Ndufa6 333.7355259861 152.56538502639998 286.7421418809 117.9065325741 301.06546767689997 267.2840388653 328.8189543197 356.4316134197 217.82789994659998 213.6732073681 140.51822128959998 299.1031480601
Ndufa7 338.659090595 156.0203017835 421.94132530839994 172.3496980062 242.5750082581 351.6450353193 384.4661318412 492.0698511856 235.72125721759997 288.7575817916 181.0869079722 374.0298184463
Ndufa8 285.00258434529997 208.9335707489 355.4622368949 244.9423672841 264.4938635571 331.4335234054 310.5966495534 478.12998108290003 228.6017613916 238.06334323759998 167.6525232557 389.9820496454
Ndufa9 199.1460947723 209.37864221560002 203.5271688387 302.1892381788 282.3912102264 241.5559232032 234.7996163977 428.0272307986 192.1292853917 285.1803743463 141.8434808524 368.793960025
Ndufab1 35.4742025492 30.8919913981 41.7238159999 37.208091022 34.7880203654 46.23329063479999 44.5032939472 95.5371803724 31.39183921 40.8876862737 3.5928318838999997 84.8379853464
Ndufaf1 43.431557339899996 59.209551223999995 42.2441061109 89.61625320690001 53.5908016208 57.418058826300005 46.9350137885 111.9927804523 52.0801715268 51.3521555495 34.5921416925 116.5111139956
Ndufaf2 30.6129229406 37.6138520709 40.017112970700005 38.6819136039 47.680051442 42.2445361486 52.3591330818 76.7455416242 32.789431292399996 41.4697345136 27.0836121134 88.543805887
Ndufaf3 58.528924834799994 29.6190374752 40.7373692656 26.6644256505 47.750272430900004 43.318875213000005 35.6618887272 61.0114413167 42.346288043899996 40.476382463 37.6590738426 40.0633106873
Ndufaf4 18.5430700631 25.2562047285 20.201715664600002 38.6349653136 28.0559144734 27.7120015377 25.9390016214 51.734577752 23.224223093899997 29.517787375500003 9.2194915084 50.2712374409
Ndufaf5 4.8263617249 4.093228156 4.738870877799999 5.0433908316 5.9611022211 4.7255865326999995 6.6923135775 6.361604523 10.552242874700001 3.8826638167 5.3869358363 6.517436673
Ndufaf6 17.6675358305 16.6859711572 19.3372760922 23.041342718000003 17.6573192371 22.7575538231 20.3414872865 42.3495326869 15.9073479654 17.3969191194 15.9565869269 37.032513548400004
Ndufaf7 25.455190099499998 31.0227362436 26.413935954299998 38.2823271948 25.9002748574 35.8409969738 34.8305632652 41.2200821757 24.0314468026 33.6702326714 20.66987232 47.9862738788
Ndufaf8 77.46184954600001 48.5232006493 138.1652034532 43.466415352700004 69.38288573060001 98.3746922581 82.22795807109999 135.3193124052 74.9866050764 70.711970256 81.34055018229999 109.1566462009
Ndufb10 324.44877384259996 278.15984004119997 414.66967675760003 306.0240993971 287.3889624826 422.45036350370003 381.1192919359 667.4289192605 374.7254291836 376.0722749673 168.7442804831 554.1716059701
Ndufb11 196.6691884107 102.0440491233 165.6119721814 75.89603011770001 148.7815639705 142.4299471733 144.0101333785 179.5994636843 130.973049834 140.4267532687 115.8045953308 145.4299190976
Ndufb2 435.6454418466 162.4617169705 330.8069728393 176.7344448239 342.0388745204 375.95996675559996 346.34812218860003 593.8802499359 326.6932348551 327.47172594200003 228.1408764636 489.4031364678
Ndufb3 233.678645113 96.953150008 156.7438178108 80.7362585327 161.8033898079 178.4053463457 161.9930401932 232.240975788 137.32005638409998 140.5736826394 116.082002949 194.08692683459998
Ndufb4 58.663530745200006 24.481926919299998 52.4206085789 28.3776332831 44.8894631575 53.045290496999996 50.9347668201 78.8054269551 40.7966772112 41.9684180694 11.06338981 58.4638721578
Ndufb5 226.1495208223 184.180904815 180.0642508867 167.1150965038 222.54781625450002 226.0405558154 214.32899692599997 348.03698819199997 208.1938118575 212.0888080633 112.2876847653 318.4104923559
Ndufb6 311.47139350009996 199.9553559467 305.944724035 218.4711738698 282.54539046599996 356.2640060656 340.1327306708 581.4834750381 201.0366943032 303.39366392259996 119.40850367549999 503.67552713099997
Ndufb7 332.54938804110003 223.10490294459998 353.8377161606 181.2867567148 227.6783158647 401.5820228788 275.92155545509996 539.2717320103 305.0022206168 353.1898285532 188.47200651990002 366.1499886402
Ndufb8 243.4997342195 153.2107246381 223.8517632541 154.3856843747 217.22829176009998 235.6994620879 202.974828063 377.957886192 228.7843343995 206.01251801540002 62.876126891300004 298.55084903330004
Ndufb9 471.42020350120004 407.4992789797 591.2664213521 491.1277615254 389.89454398419997 675.0011662822 510.2666872306 1235.9353745916999 329.8157508394 541.2683854889 270.04188030939997 950.4177084904
Ndufc1 238.8399543431 97.3620057397 215.6244878046 110.2146606678 192.43129112009998 222.5084518149 203.3276625745 313.8391564702 128.80095598559998 197.5935298144 105.1467418016 276.6962919768
Ndufc2 299.3862948373 219.2558113655 305.4242250784 247.6736771542 272.0573524698 330.3238867123 316.56810983099996 557.5632087573 207.8811577639 275.3128225356 115.55096023809999 464.6339313591
Ndufs1 29.1344579122 61.186661433299996 33.2950664287 109.420835154 32.896139387800005 45.50864604189999 36.3809554815 66.2959744086 26.6164410158 47.3635059037 33.691304669299996 65.9463969441
Ndufs2 225.01008010430002 191.0603846176 211.21181240419997 273.5289416336 222.5925851687 226.23510279639999 219.1051318875 327.89648352 190.9688950386 226.3459417356 117.06810038719999 281.25633914810004
Ndufs3 95.4211321446 72.7974897938 97.35502394379999 107.2478309786 97.56295024549999 107.41911727450001 106.2112881642 177.2857362614 90.86396945790001 102.02492667850001 23.154654843600003 150.1009179128
Ndufs4 99.78136551690001 66.869298575 78.5082787418 51.4413974915 80.3163317642 78.98876420180001 88.3736457685 111.17937709190001 60.0629511351 70.3022984407 41.4744895703 99.2638158786
Ndufs5 60.7446997446 35.7803416977 57.3426310992 28.8970536173 27.2992716648 59.407061485 45.9117615206 88.7875020269 52.8442888076 57.1485075705 16.4465585257 73.0051810284
Ndufs6 255.3776464002 145.0135785537 218.7372043734 167.3863290904 169.9134914578 305.696030769 228.30266431740003 516.6603800394 186.0096401865 231.1978716195 103.34936159989999 363.65798374089997
Ndufs7 238.68387147599998 226.4864252945 378.897108731 321.80286059729997 179.6493758819 374.13069271089995 275.2095807155 678.7230155476 311.11760093009997 313.3715705593 220.8785828388 484.5194419932
Ndufs8 270.35950445080005 185.679049115 284.113130392 198.4159329681 257.07035664119996 272.349851253 249.3487272086 410.4487062363 261.5613557543 240.8145376921 133.6799337384 307.1449095108
Ndufv1 150.30412102969999 165.3927839359 173.6387757452 291.9072542083 116.37050224020001 193.6227659804 182.1572548053 360.4298841232 206.6720728584 207.99457516040002 86.4201191587 285.73777392380003
Ndufv2 243.01462041099998 205.6553214512 246.81943354810002 256.7638422609 259.175760906 254.0520251187 257.4832118041 443.35703507629995 237.38644035439998 243.65097969080003 102.2760939474 377.3634960533
Ndufv3 104.3049559343 47.238535259399995 86.7929482617 38.6884130013 78.0273926069 71.0609876808 87.637271122 92.5077329033 60.3684775688 67.3333963671 94.3692904083 71.5741533593
Neat1 5.2468348018 3.2944798231 8.4225497382 0.46519590450000003 4.9058341615 4.2841791955 4.8184157408 0.9389466981 10.9504159624 3.2289677699 13.5417467878 0.4573422614
Neb 0.006787486800000001 0.0059382374 0.0039824123999999995 0.1285430908 0.0 0.0 0.0 0.07753680290000001 0.22494878059999998 0.0225310473 0.3712162782 0.030973767000000003
Nebl 0.5136396467000001 0.4044358106 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6854962999 0.0
Necab1 0.0 0.0 0.0 0.10906343550000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Necab2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Necab3 0.9302269402 0.3699259409 2.5304842511000003 1.7201653766 0.0 1.7302834147 1.8927263463 2.2293231319999998 0.0 0.9123300311 0.0 0.6946303624
Necap1 18.1016656753 17.8513613905 9.082067072000001 12.921132146 18.9684116059 12.049426716300001 13.4980054524 10.060989017 18.9801230493 16.402232894 8.3957859988 11.150144523
Necap2 76.451491821 114.3989136331 81.22494497619999 280.0256107974 47.9317940579 154.3498113572 52.2609040141 330.8590956392 59.796016235399996 163.1063199795 37.1271941038 264.2753528854
Nectin1 0.39317130829999997 0.026459828199999997 0.0 0.4030584613 0.0 0.0 0.0 0.2923389551 0.0 0.1254933926 0.0 0.0828084671
Nectin2 0.9333208214000001 1.4775555294999998 2.1121945301 3.2108858100999997 0.2689765636 1.5992076376 1.2078809872 2.7337905616000002 3.5624697826 0.7745390977 1.9445524481999998 2.1092595726
Nectin3 0.0 0.032291582 0.021655987999999998 0.0 0.0 0.0260413675 0.0885106623 0.0 0.0 0.0 0.0 0.0
Nectin4 1.2231190673 0.6114757563000001 0.6407490172 0.061279706600000004 0.7931124017 1.2019830168999999 0.034917591 0.0 4.3094998002 0.253758814 1.9112553173 0.0
Nedd1 12.7586967852 20.7598480393 11.7069088254 36.4936167517 16.3573511791 16.1247187374 14.8371925545 15.6122086592 22.1485740674 15.502849558800001 2.6085582829 18.1015954596
Nedd4 20.8169426606 40.274006295999996 36.0616954663 76.1880341068 25.5724265119 32.7932804146 27.9345680114 38.4073860511 18.9724132493 32.701105438 32.225841206 43.28741574560001
Nedd4l 1.4686827437 0.6752871358 1.0189659563 0.3609313772 0.9083186715 0.4991997738 1.7052736044999999 0.2826078491 0.9171420248000001 0.8184791922 3.9868909069 0.342444736
Nedd8 448.2606573441 297.1894064231 548.0935587483999 283.5642076653 398.54820408029997 456.371418419 487.982266443 675.6404431651 391.93540541870004 387.6143602777 150.1827600126 523.9830931355
Nedd9 8.2781157362 11.384875633399998 0.8315498356000001 1.1522441797 6.2380827283 5.2269605941 0.5664409203999999 0.4528703557 11.1468177834 6.254989986 12.683785287300001 0.14698851429999998
Nefh 2.7606844335000003 4.1931735538999995 3.1270606543 11.483866134300001 1.1602646357 2.7864067532 5.2409974543 8.288480442100001 0.0 4.1047467813 2.0970186096 8.748614979800001
Nefl 0.0 0.0 0.0 0.0 0.0 0.0 0.12229009380000001 0.0 0.0 0.0 0.0 0.0
Nefm 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Negr1 0.0 0.0 0.0 0.0 0.0 0.0363675875 0.0 0.0 0.0 0.0213881819 0.0 0.0
Neil1 5.5575654355 8.2049685629 7.4046933923000005 3.4921089067 7.0072260602 5.3915086004 7.681658715399999 4.1714087147 13.385691039800001 3.7473162397000004 8.8652175533 2.0077608139
Neil2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Neil3 16.7842805987 24.5127247135 12.8296260349 8.2550109577 11.1292137798 17.668669668299998 20.739310031 6.9924844823 23.8625137201 17.369436856 15.3601803479 6.347129722899999
Nek1 4.4436862026999995 6.5530542062 4.7932185503 7.3362249938 6.4591202692 5.1477656183 4.7153621451 4.9449446923 5.3691871164 2.8503195903 3.8205722417000003 6.446504789
Nek10 0.0274309345 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Nek11 0.0 0.0 0.0 0.0 0.0 0.0 0.0370536762 0.0 0.0 0.0 0.507044112 0.0
Nek2 12.0762498531 18.343384775 14.2361653848 30.945836566300002 10.7611456166 16.9622010251 15.338320839100001 18.5217618619 6.1670068535 12.8192593935 13.371386425799999 18.7300647955
Nek3 1.7919759769999999 1.3064701524 1.5771052492 2.4614712967 1.8075225075999999 1.6330732111000001 4.894049552699999 1.4434414165 6.0424968235000005 3.036193263 4.0835601413 2.9983936077999997
Nek4 3.3358591637 1.5714875680000002 2.5971120599 4.1396933046 2.9118460347000004 3.0098789377 2.3075464152 2.4803477819 8.257090119099999 1.8100712526 2.4559550724 2.1955870285
Nek5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.08586225199999999
Nek6 6.829900289299999 6.3436872084 0.21957795170000002 0.0656247224 4.2467387767 5.2808582424 0.6730813871 0.0 5.0477255453 4.9303485107 4.0935443958999995 0.0
Nek7 7.6272288187 9.4027381861 8.3835721655 4.2208343567 7.4935713085 7.1809334225 11.5007393225 3.1988135993999998 12.4824546673 7.6037910449 12.1892387326 5.0852651512
Nek8 4.1546109705 5.2130492062 6.8317758636 7.668717565800001 6.9476646387 4.7440024214 4.4570808426 8.4064059769 2.9493139258 6.9409767999000005 2.3917995113 7.184462605599999
Nek9 9.0088159786 6.2903893848 9.5209831529 7.1561408254 6.707734147999999 6.9375730905 10.7222028818 7.092222198099999 9.725179228 7.4290177845 7.7713500646 7.1586735951
Nelfa 26.074782720100004 25.583188910700002 22.070011453000003 34.5700918839 18.117492822 24.396502321999996 19.6635919527 31.7575336904 9.6304128189 30.495940188200002 27.0501135208 30.8459896923
Nelfb 63.874835723900006 61.6766963073 69.7526981425 74.50911002689999 62.705137934700005 63.6054131834 50.1187558865 65.3740322445 67.0541854164 65.0634462144 75.35921000399999 56.932005760500004
Nelfcd 51.6354630605 64.7410139433 56.1151412908 89.2761318682 47.372702593 66.5967966336 63.9885937429 82.0193559515 66.6669155547 59.7729828817 42.4500729769 66.93731871840001
Nelfe 53.9053643084 37.761856236599996 48.2505500879 48.2795784142 36.2486850715 42.5266530248 46.66065877850001 66.4158285875 43.1589044045 44.261301332399995 40.5566004092 43.7315115124
Nell1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Nell1os 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Nell2 0.11807504349999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Nemf 21.0912666306 22.501139066599997 18.507655142 32.050042553000004 16.2574950132 23.1374541187 23.9812680078 20.333131398499997 26.197902325900003 17.8341833041 11.3459820432 27.284174042399997
Nemp1 4.8279976166 4.971515520500001 4.0736077082 7.4921176498 5.947291432999999 3.5420076062 3.7738483989 5.838140424400001 10.850511525999998 4.0420887566 8.6458628532 6.7460527374
Nemp2 4.5774246556 2.4663078506000002 2.7675870895999997 1.6053405845 1.1824374537 1.772323048 4.4174954934 0.5395796688000001 0.1936092293 2.4320866635 1.526494947 1.0444225462999999
Nenf 28.612382383699998 24.6253739588 53.6387556567 37.527766811300005 18.301852138399997 38.4050014396 47.0438653809 67.4556589026 19.1839872376 39.188382432800005 17.8112729566 55.6243854217
Neo1 0.0521929807 0.0304417346 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Nepn 0.0 0.0 0.0492635119 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Nepro 1.3606929318 2.5909646433 1.7532555013999997 3.6305101811 1.4532329731 2.0329969521 2.8364501938999997 2.3913638756 4.1332550049000005 2.125561017 4.9612017055 2.5080847223
Nes 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Nespas 0.0 0.11819346039999999 0.3170604845 0.7580726984999999 0.0 1.096139309 0.0 1.1871358838 0.0 0.1121133381 0.0 0.7397946195999999
Net1 7.4585172322 17.8435428638 6.8546384896 46.9448531971 7.9892650725 12.154513508299999 6.7005637472 23.113085169699996 3.6119239108 16.377878048699998 6.1367861545 25.6926035037
Neto1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Neto2 0.7530236866 0.8344869209 0.1325461529 0.7042443156999999 2.4305812664 0.956322033 0.8828229759999999 0.2646818543 0.0 1.8747453397999998 0.0 0.7559905169
Neu1 37.9282188121 18.8869772743 8.4442265903 5.7445666129 42.5882819411 15.792303699999998 6.9597198184 7.0220783433000005 59.537838522399994 17.3215107305 60.8821693788 5.2250637132
Neu2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Neu3 1.2827923411 2.8458056073 2.0966704026 4.5309932580000005 2.4954198044 3.0707534721 3.8452200167000004 3.2609105494999997 1.9773909588999998 1.1786162145 4.5101277825 4.0976930954
Neu4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Neurl1a 0.0 0.07256201059999999 0.0729943502 0.0 0.0 0.014629307900000001 0.033148534 0.0 0.0 0.0 0.0 0.0
Neurl1b 1.0636358165000002 1.1686025037999999 1.1900784331 0.0 0.7485094418000001 0.5584669738 0.889755292 0.0 3.8320109831 0.8211015645 1.3528277779 0.0677268345
Neurl2 1.8537237075 1.2742604644 1.5537609385 0.7429899372 0.8013454024 1.401300403 0.31752051600000003 1.279868038 0.0 2.9668331527999996 0.0 0.7250755225
Neurl3 14.2874684383 16.2733535623 11.1033431377 0.34035167780000003 11.746667934400001 11.7161020519 9.6967343197 0.2368835781 17.2450197844 15.033533793599998 41.8712348405 0.2460336104
Neurl4 1.9761522308000001 4.0679913611 2.4894394926 4.7086828569999994 2.2864284616 4.777387012799999 3.7632239773 6.1799134123 10.325678525 3.9793104202999996 2.2251409921 5.702495739400001
Neurod1 0.0 0.0 0.0 0.0 0.3714335546 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Neurod2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Neurod4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Neurod6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Neurog1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Neurog2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Neurog3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Nexmif 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Nexn 0.0 0.09541374470000001 0.3199407989 0.1147439037 0.0 0.038472942999999996 0.0 0.1437504406 0.0 0.0452527296 0.0 0.1493030467
Nf1 1.1933103479 1.6318038165000002 0.5471754814 1.2308934772 1.3958445728 0.933906495 1.0821159093000001 0.8106806602 0.8115250582 1.0735160606999998 1.0968682245 1.3545130262
Nf2 4.7670180117 7.254263063 6.780474310700001 14.0839225963 7.1688498852 7.0731903013999995 5.4039618503 9.6218282076 9.240960960299999 7.0489198065 12.324674718499999 7.9104124574
Nfam1 39.2811237825 46.143656423100005 3.9073942483999997 0.4496316488 30.605502674 35.6795817823 1.7934220672999999 0.3129420559 59.178416230500005 34.2534419579 60.3793036243 0.0
Nfasc 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Nfat5 1.8064404955000002 1.3182295917 1.8169547069 0.41457036280000004 2.6198115423 1.4683410977000002 2.1559689659 0.7315086507999999 3.1695460474 1.1122494336 3.5512115439999996 0.6913856226999999
Nfatc1 5.6217731486 4.7742493628 4.9899702498 1.0110780593000002 4.7358402847 4.7219028782 3.8023861383999997 0.9590518322 6.3803266415 4.152688298399999 8.5593793893 1.2592167668
Nfatc2 0.33566801469999996 0.191523442 0.4024548975 0.030709967400000003 0.5299515361 0.205937359 0.11665831310000001 0.0 0.078738358 0.1937824745 0.798178708 0.026639566
Nfatc2ip 3.7949904472000004 5.494077183 6.8389328864 10.203830810700001 2.1873796580000002 7.4588225936 4.7669313825 9.9646181827 1.4276490078 7.5734743887 2.9650407165 6.1849712513999995
Nfatc3 8.676389924299999 6.8337670996 9.3169155911 5.3804050514999995 7.6429618638 8.415081900499999 10.5433305871 8.199617380700001 15.7897570602 8.0348520363 8.9532602028 9.7969944622
Nfatc4 0.0 0.05089821 0.0 0.0204032774 0.1760462344 0.0410465796 0.0 0.0 0.0 0.0 0.0 0.0
Nfe2 170.7111617613 70.8641946776 246.52817746830002 46.012305394799995 144.27660187770002 76.0942744288 175.6198053762 52.876383888999996 164.8574615439 70.99359368729999 97.71010534930001 45.3155327255
